customerID,age,gender,Contract,MonthlyCharges,TotalCharges,TechSupport,InternetService,tenure,PaperlessBilling,PaymentMethod,Churn
0365-GXEZS,19,Male,Month-to-month,78.2,1468.75,Yes,Fiber optic,18,No,Electronic check,No
0082-OQIQY,25,Male,Month-to-month,94.2,2607.6,Yes,Fiber optic,29,Yes,Electronic check,No
6087-MVHJH,28,Female,Month-to-month,88.45,1422.1,No,Fiber optic,16,Yes,Electronic check,Yes
4603-JANFB,19,Male,Month-to-month,69.85,69.85,No,Fiber optic,1,Yes,Electronic check,Yes
3018-TFTSU,20,Male,Month-to-month,81.7,858.6,No,Fiber optic,12,No,Bank transfer (automatic),Yes
3606-SBKRY,30,Male,One year,50.05,1523.4,No,DSL,31,Yes,Electronic check,No
4806-KEXQR,30,Male,Month-to-month,79.9,324.3,No,Fiber optic,4,Yes,Electronic check,Yes
0667-NSRGI,26,Female,One year,69.55,3435.6,Yes,DSL,48,Yes,Mailed check,No
7083-YNSKY,24,Female,Month-to-month,25.4,399.6,No internet service,No,15,Yes,Credit card (automatic),Yes
6893-ODYYE,25,Male,One year,90.1,4549.45,Yes,Fiber optic,50,Yes,Credit card (automatic),No
8242-JSVBO,28,Male,Month-to-month,44.65,322.5,No,DSL,7,Yes,Bank transfer (automatic),No
2479-BRAMR,24,Male,Month-to-month,83.75,3273.55,No,Fiber optic,41,Yes,Bank transfer (automatic),Yes
9541-ZPSEA,21,Male,Two year,80.35,5375.15,No,Fiber optic,68,No,Credit card (automatic),No
2665-NPTGL,22,Female,Month-to-month,98.1,2510.7,No,Fiber optic,26,Yes,Bank transfer (automatic),No
1139-WUOAH,28,Male,Two year,53.35,3090.05,Yes,DSL,57,No,Credit card (automatic),No
4693-VWVBO,27,Female,Month-to-month,19.55,61.05,No internet service,No,3,No,Electronic check,No
7434-SHXLS,19,Female,Month-to-month,20.9,20.9,No internet service,No,1,No,Mailed check,Yes
6937-GCDGQ,26,Male,One year,48.95,955.6,No,DSL,19,Yes,Bank transfer (automatic),No
0988-JRWWP,25,Female,Month-to-month,54.2,140.4,No,DSL,3,Yes,Electronic check,No
5075-JSDKI,19,Female,Two year,24.45,1493.1,No internet service,No,59,No,Electronic check,No
7908-QCBCA,19,Female,Month-to-month,69.4,69.4,No,Fiber optic,1,Yes,Mailed check,Yes
8644-XYTSV,24,Male,Month-to-month,40.15,1626.05,No,DSL,42,Yes,Bank transfer (automatic),No
6711-FLDFB,25,Female,Month-to-month,74.9,541.15,No,Fiber optic,7,Yes,Electronic check,Yes
3873-WOSBC,29,Male,Two year,25.6,1784.9,No internet service,No,67,No,Credit card (automatic),No
7465-ZZRVX,26,Male,Month-to-month,70.35,70.35,No,Fiber optic,1,Yes,Electronic check,No
7975-JMZNT,22,Male,Two year,91.7,6075.9,Yes,DSL,66,No,Bank transfer (automatic),No
7251-XFOIL,21,Female,Month-to-month,89.2,5500.6,No,Fiber optic,61,No,Mailed check,No
4116-IQRFR,22,Male,One year,24.1,73.1,No internet service,No,4,No,Credit card (automatic),No
3714-JTVOV,27,Female,Month-to-month,74.15,3229.4,No,Fiber optic,42,Yes,Credit card (automatic),Yes
8259-DZLIZ,21,Female,One year,53.85,3399.85,No,DSL,64,Yes,Bank transfer (automatic),No
0442-ZXKVS,21,Female,One year,115.6,6431.05,Yes,Fiber optic,54,Yes,Bank transfer (automatic),No
7853-WNZSY,29,Male,Month-to-month,19.75,19.75,No internet service,No,1,Yes,Credit card (automatic),No
3120-FAZKD,24,Male,Two year,24.05,1230.9,No internet service,No,54,Yes,Bank transfer (automatic),No
8606-OEGQZ,28,Female,Two year,25.3,454.65,No internet service,No,18,No,Credit card (automatic),No
0225-ZORZP,30,Male,Month-to-month,84.3,235.05,No,Fiber optic,3,No,Electronic check,No
4702-IOQDC,27,Female,Month-to-month,70.1,70.1,No,Fiber optic,1,Yes,Electronic check,Yes
9489-JMTTN,28,Female,Two year,89.75,6595.9,Yes,DSL,72,No,Credit card (automatic),No
0575-CUQOV,21,Male,One year,97.95,5867,No,Fiber optic,60,Yes,Electronic check,No
0967-BMLBD,27,Female,One year,20,196.35,No internet service,No,11,Yes,Mailed check,No
6178-KFNHS,19,Female,Month-to-month,78.3,909.25,No,Fiber optic,12,Yes,Electronic check,Yes
2830-LEWOA,28,Male,One year,103.9,6449.15,Yes,Fiber optic,61,No,Credit card (automatic),No
5006-MXVRN,20,Female,Two year,20.7,762.45,No internet service,No,39,No,Credit card (automatic),No
1264-BYWMS,27,Male,Month-to-month,96.8,5283.95,No,Fiber optic,55,Yes,Electronic check,Yes
9658-WYUFB,27,Female,Month-to-month,94.4,1617.5,No,Fiber optic,17,Yes,Electronic check,Yes
8327-WKMIE,22,Male,One year,20.15,785.75,No internet service,No,37,No,Credit card (automatic),No
6917-FIJHC,26,Female,Two year,26,1776,No internet service,No,72,Yes,Mailed check,No
5329-KRDTM,26,Male,Two year,77.35,5396.25,Yes,DSL,72,No,Credit card (automatic),No
7797-EJMDP,21,Female,Month-to-month,66.05,574.5,Yes,DSL,8,No,Bank transfer (automatic),No
3530-VWVGU,26,Female,Month-to-month,19.9,400.3,No internet service,No,22,No,Mailed check,No
2013-SGDXK,27,Female,Month-to-month,84.3,84.3,No,Fiber optic,1,No,Electronic check,Yes
6368-NWMCE,25,Female,Month-to-month,68.15,2656.3,Yes,DSL,38,No,Credit card (automatic),No
3633-CDBUW,27,Male,One year,80.85,1445.95,Yes,DSL,17,No,Electronic check,No
0707-HOVVN,21,Female,Two year,75.5,5212.65,Yes,DSL,70,Yes,Bank transfer (automatic),No
8580-QVLOC,25,Female,Two year,92.45,6440.25,Yes,DSL,72,No,Credit card (automatic),Yes
3956-MGXOG,26,Female,Month-to-month,80.6,2244.95,No,Fiber optic,28,Yes,Electronic check,No
9274-UARKJ,26,Female,Month-to-month,83.2,1130,No,Fiber optic,15,Yes,Bank transfer (automatic),No
4077-HWUYD,24,Male,Two year,87.55,6463.15,Yes,DSL,72,Yes,Bank transfer (automatic),No
2012-NWRPA,19,Female,Month-to-month,99.55,1131.2,No,Fiber optic,11,Yes,Electronic check,Yes
8808-ELEHO,22,Male,Month-to-month,81.25,585.95,No,Fiber optic,8,Yes,Electronic check,Yes
0103-CSITQ,28,Female,One year,109.4,6252.7,Yes,Fiber optic,57,Yes,Bank transfer (automatic),No
3506-LCJDC,25,Male,Month-to-month,19.95,19.95,No internet service,No,1,No,Bank transfer (automatic),Yes
8671-KKKOS,19,Female,Month-to-month,45.55,2062.15,No,DSL,46,No,Electronic check,No
7305-ZWMAJ,21,Male,One year,20.7,587.1,No internet service,No,30,No,Credit card (automatic),No
9518-XXBXE,27,Male,Month-to-month,75.3,720.45,No,Fiber optic,10,No,Electronic check,No
3934-HXCFZ,19,Male,Month-to-month,99.25,2186.4,No,Fiber optic,23,Yes,Electronic check,Yes
6578-KRMAW,28,Male,Month-to-month,93.4,2979.3,No,Fiber optic,32,Yes,Credit card (automatic),No
4860-IJUDE,20,Male,Month-to-month,73.75,956.65,No,Fiber optic,13,Yes,Credit card (automatic),No
7666-WKRON,27,Female,Two year,80.45,3201.55,Yes,Fiber optic,39,Yes,Electronic check,Yes
9688-YGXVR,28,Female,Month-to-month,88.15,3973.2,No,Fiber optic,44,Yes,Credit card (automatic),No
0423-UDIJQ,24,Male,Month-to-month,49.2,447.9,Yes,DSL,9,No,Mailed check,No
1945-XISKS,19,Female,Two year,19.65,1335.2,No internet service,No,67,No,Mailed check,No
4910-AQFFX,23,Male,Month-to-month,79.35,661.25,No,Fiber optic,9,Yes,Bank transfer (automatic),Yes
2154-KVJFF,24,Female,Month-to-month,79.75,1111.85,No,Fiber optic,15,Yes,Electronic check,Yes
5360-LJCNJ,28,Female,Two year,105.15,7555,No,Fiber optic,71,Yes,Bank transfer (automatic),No
2607-FBDFF,21,Male,Month-to-month,49,49,Yes,DSL,1,No,Credit card (automatic),No
9647-ERGBE,25,Female,Month-to-month,100.05,3046.15,No,Fiber optic,30,Yes,Electronic check,Yes
3428-XZMAZ,19,Male,Month-to-month,69.35,69.35,No,Fiber optic,1,Yes,Electronic check,Yes
1100-DDVRV,21,Male,Month-to-month,49.8,836.35,No,DSL,17,Yes,Mailed check,No
0378-TOVMS,20,Female,Month-to-month,85.8,272.2,Yes,Fiber optic,3,No,Electronic check,Yes
4355-HBJHH,22,Male,Two year,79.7,5293.4,No,DSL,67,Yes,Electronic check,Yes
6728-WYQBC,24,Male,Month-to-month,20.95,20.95,No internet service,No,1,No,Bank transfer (automatic),No
9058-CBREO,28,Female,Month-to-month,50.55,50.55,No,DSL,1,No,Mailed check,Yes
9029-FEGVJ,24,Female,Month-to-month,79.3,2570,No,Fiber optic,32,No,Mailed check,No
7216-KAOID,26,Male,One year,19.5,798.2,No internet service,No,41,No,Bank transfer (automatic),No
0318-QUUOB,27,Male,Month-to-month,80.55,80.55,No,Fiber optic,1,Yes,Electronic check,Yes
6145-NNPNO,27,Female,Month-to-month,44.15,44.15,No,DSL,1,No,Bank transfer (automatic),No
5520-FVEWJ,28,Female,Month-to-month,84.5,916.9,No,Fiber optic,12,Yes,Electronic check,Yes
5339-TJFEK,29,Male,Month-to-month,105.5,6487.2,No,Fiber optic,62,Yes,Electronic check,No
5572-ZDXHY,21,Female,Month-to-month,84.3,1855.65,No,Fiber optic,22,Yes,Mailed check,Yes
2074-GUHPQ,22,Female,Month-to-month,92.7,1556.85,Yes,Fiber optic,17,Yes,Credit card (automatic),No
4625-XMOYM,30,Female,Two year,26.25,1988.05,No internet service,No,72,Yes,Bank transfer (automatic),No
5827-MWCZK,29,Male,Month-to-month,96.95,5432.2,Yes,Fiber optic,56,Yes,Credit card (automatic),No
1385-TQOZW,29,Female,Month-to-month,20.45,147.55,No internet service,No,9,Yes,Credit card (automatic),No
5914-XRFQB,26,Male,Two year,115.8,8424.9,Yes,Fiber optic,72,Yes,Bank transfer (automatic),No
4329-YPDDQ,23,Male,Month-to-month,108.2,2203.7,Yes,Fiber optic,20,Yes,Bank transfer (automatic),No
4804-NCPET,26,Male,Two year,20.2,387.4,No internet service,No,19,No,Mailed check,No
3750-CKVKH,30,Male,Month-to-month,67.75,116.65,No,Fiber optic,2,Yes,Electronic check,Yes
5944-UGLLK,26,Male,One year,54.9,3045.75,Yes,DSL,53,No,Credit card (automatic),No
8063-GBATB,26,Female,Month-to-month,85.25,2287.25,No,Fiber optic,27,Yes,Electronic check,Yes
7787-BNTZM,26,Male,Month-to-month,20.15,130.5,No internet service,No,6,No,Bank transfer (automatic),No
2252-ISRNH,19,Male,One year,90.35,767.9,No,Fiber optic,9,Yes,Electronic check,No
9415-TPKRV,22,Female,Month-to-month,55.75,446.8,No,DSL,8,No,Electronic check,No
5322-TEUJK,19,Female,Two year,114.6,8100.25,Yes,Fiber optic,71,No,Bank transfer (automatic),No
4547-KQRTM,21,Female,Month-to-month,80.05,830.7,No,Fiber optic,10,Yes,Bank transfer (automatic),Yes
4877-EVATK,27,Male,Month-to-month,20,20,No internet service,No,1,No,Mailed check,Yes
1866-DIOQZ,25,Female,One year,66.8,4689.15,Yes,DSL,71,No,Bank transfer (automatic),No
8375-KVTHK,30,Male,One year,100.3,6754.35,Yes,Fiber optic,68,Yes,Electronic check,No
2697-NQBPF,30,Male,Month-to-month,105.35,3540.65,Yes,Fiber optic,34,Yes,Electronic check,No
3709-OIJEA,22,Male,One year,85.2,2184.6,Yes,Fiber optic,26,Yes,Electronic check,No
7639-SUPCW,27,Female,Month-to-month,48.8,1054.6,No,DSL,22,Yes,Credit card (automatic),Yes
1386-ZIKUV,30,Male,Month-to-month,18.95,130.55,No internet service,No,7,Yes,Mailed check,No
0599-XNYDO,20,Female,Month-to-month,69.8,1540.35,No,Fiber optic,20,Yes,Bank transfer (automatic),No
6377-WHAOX,21,Female,Month-to-month,106.15,6411.25,No,Fiber optic,60,Yes,Electronic check,No
6855-VLGOS,22,Male,Two year,20.55,1432.55,No internet service,No,72,No,Electronic check,No
8999-XXGNS,30,Female,One year,105.75,7629.85,No,Fiber optic,72,Yes,Credit card (automatic),No
8746-OQQRW,24,Male,Month-to-month,25.25,101.9,No internet service,No,4,No,Mailed check,No
3181-MIZBN,25,Male,Month-to-month,19.75,313.4,No internet service,No,16,No,Electronic check,No
0471-ARVMX,28,Female,One year,104.85,6312.9,No,Fiber optic,62,Yes,Electronic check,No
7766-CLTIC,20,Female,Month-to-month,60.95,629.55,Yes,DSL,10,Yes,Mailed check,No
5650-YLIBA,22,Male,Month-to-month,81.15,2640.55,No,Fiber optic,31,Yes,Electronic check,No
0825-CPPQH,30,Female,Two year,19.1,1372.45,No internet service,No,71,No,Credit card (automatic),No
9084-OAYKL,30,Male,Two year,20.8,1212.25,No internet service,No,58,No,Mailed check,No
6122-LJADA,26,Male,Two year,90.15,6237.05,Yes,DSL,70,Yes,Credit card (automatic),No
2400-XIWIO,26,Female,Two year,90.1,6310.9,Yes,DSL,71,No,Electronic check,No
7524-VRLPL,25,Male,Two year,74.1,5031,Yes,DSL,69,No,Credit card (automatic),No
1069-XAIEM,19,Female,Month-to-month,85.05,85.05,No,Fiber optic,1,Yes,Electronic check,Yes
7569-NMZYQ,28,Female,Two year,118.75,8672.45,Yes,Fiber optic,72,Yes,Bank transfer (automatic),No
5201-USSQZ,28,Female,Month-to-month,85.9,2196.45,Yes,Fiber optic,26,No,Credit card (automatic),No
2105-PHWON,23,Female,Month-to-month,95,3008.15,Yes,Fiber optic,33,Yes,Credit card (automatic),No
1494-EJZDW,30,Female,Two year,20.15,220.8,No internet service,No,10,No,Mailed check,No
4884-TVUQF,30,Female,Two year,101.3,5779.6,Yes,Fiber optic,57,No,Credit card (automatic),No
8003-EWNDZ,25,Female,Month-to-month,21.2,222.65,No internet service,No,10,Yes,Electronic check,No
1897-RCFUM,30,Female,One year,24.2,914.6,No internet service,No,39,Yes,Mailed check,No
9256-JTBNZ,24,Female,Month-to-month,20.3,246.3,No internet service,No,11,No,Bank transfer (automatic),No
4658-HCOHW,26,Female,Month-to-month,102.8,2110.15,Yes,Fiber optic,21,Yes,Electronic check,Yes
2211-RMNHO,27,Female,Two year,85.3,5560,Yes,DSL,68,No,Bank transfer (automatic),No
2432-TFSMK,29,Male,One year,89.6,1633,No,Fiber optic,18,Yes,Credit card (automatic),No
3440-JPSCL,20,Female,Month-to-month,99.95,547.65,Yes,Fiber optic,6,Yes,Mailed check,Yes
4929-ROART,19,Male,Month-to-month,56.25,969.85,No,DSL,18,No,Mailed check,No
1834-ABKHQ,29,Female,One year,50.95,2610.65,No,DSL,52,Yes,Bank transfer (automatic),No
1741-WTPON,19,Male,Two year,115.85,6567.9,Yes,Fiber optic,56,No,Mailed check,No
3932-IJWDZ,20,Male,Month-to-month,103.65,4747.85,Yes,Fiber optic,45,Yes,Bank transfer (automatic),No
1240-HCBOH,23,Female,Two year,26.1,1759.55,No internet service,No,67,Yes,Mailed check,No
3594-KADLU,27,Male,Month-to-month,35.1,101.1,Yes,DSL,3,No,Mailed check,No
8065-BVEPF,25,Male,Month-to-month,99.1,6496.15,No,Fiber optic,65,Yes,Bank transfer (automatic),No
3796-ENZGF,21,Male,Two year,67.25,4234.15,Yes,DSL,63,No,Mailed check,No
1734-ZMNTZ,19,Female,Two year,25,300.7,No internet service,No,11,No,Mailed check,No
2853-CWQFQ,29,Male,Month-to-month,59.55,59.55,Yes,DSL,1,Yes,Mailed check,No
0813-TAXXS,25,Male,Two year,77.8,4323.35,No,DSL,55,Yes,Bank transfer (automatic),No
2519-TWKFS,30,Male,One year,55.1,1466.1,Yes,DSL,25,Yes,Mailed check,No
2889-FPWRM,30,Male,One year,117.8,8684.8,Yes,Fiber optic,72,Yes,Bank transfer (automatic),Yes
0626-QXNGV,24,Female,Two year,24.15,1776.45,No internet service,No,72,Yes,Credit card (automatic),No
6723-CEGQI,24,Female,Two year,45.25,2933.95,Yes,DSL,65,No,Mailed check,No
6987-XQSJT,26,Female,Month-to-month,79.5,4370.25,No,Fiber optic,54,Yes,Electronic check,Yes
4732-RRJZC,25,Male,Month-to-month,20.25,144.35,No internet service,No,7,No,Mailed check,No
9499-XPZXM,30,Female,Two year,64.75,4804.75,Yes,DSL,72,No,Bank transfer (automatic),No
4338-EYCER,24,Male,Month-to-month,54.6,1125.2,No,DSL,21,No,Bank transfer (automatic),No
3007-FDPEA,26,Female,Month-to-month,20.7,39.85,No internet service,No,2,Yes,Bank transfer (automatic),No
6350-XFYGW,28,Male,Month-to-month,94.75,422.4,No,Fiber optic,4,Yes,Electronic check,No
4290-BSXUX,19,Male,Month-to-month,79.65,251.75,Yes,Fiber optic,3,Yes,Bank transfer (automatic),Yes
8513-OLYGY,19,Male,Two year,115.8,8332.15,Yes,Fiber optic,72,No,Credit card (automatic),No
0311-QYWSS,28,Female,Month-to-month,49.45,314.6,No,DSL,6,Yes,Electronic check,No
8705-DWKTI,30,Male,Month-to-month,83.8,4331.4,No,Fiber optic,52,Yes,Credit card (automatic),No
8755-IWJHN,24,Male,Month-to-month,95.35,6382,No,Fiber optic,69,Yes,Bank transfer (automatic),No
0325-XBFAC,23,Male,Month-to-month,94.7,740.3,No,Fiber optic,8,Yes,Electronic check,Yes
4480-QQRHC,27,Female,Month-to-month,74.05,600.15,No,Fiber optic,8,Yes,Bank transfer (automatic),No
0929-PECLO,24,Female,Month-to-month,89.6,5538.8,No,Fiber optic,63,Yes,Bank transfer (automatic),No
3680-CTHUH,29,Male,One year,116.6,7049.5,Yes,Fiber optic,60,Yes,Credit card (automatic),No
1202-KKGFU,19,Female,Month-to-month,54.2,690.5,Yes,DSL,12,No,Bank transfer (automatic),No
6112-KTHFQ,20,Female,Month-to-month,19.3,279.3,No internet service,No,13,Yes,Mailed check,No
1852-XEMDW,28,Male,Month-to-month,65.05,1427.55,No,DSL,22,No,Mailed check,No
2462-XIIJB,27,Male,Month-to-month,92.5,452.7,No,Fiber optic,5,Yes,Electronic check,Yes
4760-XOHVN,22,Female,Month-to-month,19.45,19.45,No internet service,No,1,No,Mailed check,Yes
1820-DJFPH,19,Female,Two year,24.05,1709.15,No internet service,No,72,Yes,Bank transfer (automatic),No
9426-SXNHE,25,Female,Month-to-month,18.75,53.15,No internet service,No,2,No,Bank transfer (automatic),No
9068-FHQHD,28,Female,Two year,20.15,777.35,No internet service,No,40,No,Bank transfer (automatic),No
1269-FOYWN,28,Male,One year,20,860.85,No internet service,No,44,No,Bank transfer (automatic),No
9470-YFUYI,23,Male,One year,71,5012.1,Yes,DSL,71,Yes,Bank transfer (automatic),No
7817-BOQPW,30,Female,Month-to-month,75.55,166.3,No,Fiber optic,2,Yes,Electronic check,Yes
7402-EYFXX,23,Male,Month-to-month,93.6,2404.1,No,Fiber optic,26,Yes,Electronic check,No
1853-UDXBW,27,Male,Month-to-month,70,70,No,Fiber optic,1,Yes,Electronic check,Yes
9895-VFOXH,29,Female,Month-to-month,24.4,24.4,No,DSL,1,No,Mailed check,No
5458-CQJTA,28,Male,Two year,74.8,4820.15,Yes,DSL,65,Yes,Bank transfer (automatic),Yes
1230-QAJDW,29,Male,Month-to-month,65.25,209.9,Yes,DSL,3,Yes,Mailed check,No
5701-ZIKJE,21,Male,Month-to-month,50.55,610.75,Yes,DSL,13,Yes,Mailed check,No
5219-YIPTK,26,Female,Month-to-month,104.4,3409.6,No,Fiber optic,33,Yes,Electronic check,Yes
5032-MIYKT,23,Female,Month-to-month,70.7,70.7,No,Fiber optic,1,Yes,Mailed check,No
7396-VJUZB,27,Male,Month-to-month,45.25,155.35,No,DSL,4,No,Mailed check,No
9717-QEBGU,21,Male,Month-to-month,70.3,144,No,Fiber optic,2,Yes,Electronic check,No
5172-RKOCB,27,Male,Two year,108.95,7875,Yes,Fiber optic,72,Yes,Credit card (automatic),No
6509-TSGWN,27,Female,Month-to-month,26.45,911.6,No internet service,No,37,No,Mailed check,No
3540-RZJYU,23,Female,Month-to-month,86.2,1270.2,No,Fiber optic,15,No,Electronic check,Yes
3178-CIFOT,23,Female,One year,19.65,478.1,No internet service,No,23,Yes,Credit card (automatic),No
2091-MJTFX,19,Female,Month-to-month,51.2,1561.5,Yes,DSL,30,No,Credit card (automatic),Yes
4530-NDRKU,20,Female,One year,19.05,761.85,No internet service,No,42,Yes,Electronic check,No
5985-TBABQ,21,Female,One year,74.75,2282.95,No,DSL,32,No,Mailed check,No
9800-ONTFE,29,Female,Month-to-month,75.8,1615.1,No,Fiber optic,22,Yes,Bank transfer (automatic),No
6743-HHQPF,27,Male,Month-to-month,25.1,1097.15,No,DSL,42,Yes,Credit card (automatic),No
8455-HIRAQ,19,Female,Month-to-month,44.45,369.3,No,DSL,8,No,Mailed check,No
6616-AALSR,23,Female,Two year,104.3,6725.3,No,Fiber optic,65,Yes,Credit card (automatic),No
0883-EIBTI,28,Female,Month-to-month,19.5,31.55,No internet service,No,2,No,Mailed check,Yes
9415-ZNBSX,25,Female,Two year,89,6293.2,Yes,DSL,70,Yes,Bank transfer (automatic),No
4018-KJYUY,22,Male,Month-to-month,20.15,432.5,No internet service,No,22,No,Credit card (automatic),No
0722-TROQR,21,Female,Month-to-month,74.9,321.75,No,Fiber optic,4,Yes,Electronic check,Yes
7571-YXDAD,26,Female,Month-to-month,74.9,147.15,No,Fiber optic,2,No,Credit card (automatic),Yes
3884-UEBXB,27,Female,Two year,36.15,2434.45,No,DSL,67,No,Bank transfer (automatic),No
8780-RSYYU,30,Female,Month-to-month,19.2,532.1,No internet service,No,25,Yes,Credit card (automatic),No
5537-UXXVS,26,Female,Month-to-month,19.25,375.25,No internet service,No,20,No,Bank transfer (automatic),No
1791-PQHBB,28,Female,Month-to-month,61.2,125.95,No,DSL,2,Yes,Credit card (automatic),No
8701-DGLVH,29,Male,Two year,20.45,1042.65,No internet service,No,51,No,Mailed check,No
8741-LQOBK,27,Female,Month-to-month,35.05,1620.25,No,DSL,46,No,Bank transfer (automatic),No
3393-FMZPV,27,Female,Month-to-month,100.25,2387.75,No,Fiber optic,25,Yes,Electronic check,Yes
8082-GHXOP,27,Male,Month-to-month,44,659.35,No,DSL,13,No,Mailed check,No
6402-ZFPPI,29,Female,Month-to-month,102.8,2660.2,No,Fiber optic,25,Yes,Mailed check,Yes
0980-FEXWF,21,Male,One year,50.35,1285.8,No,DSL,26,No,Mailed check,No
7486-KSRVI,19,Male,One year,100,4211.55,Yes,Fiber optic,43,Yes,Electronic check,Yes
3011-WQKSZ,23,Male,Month-to-month,20,377.55,No internet service,No,19,Yes,Electronic check,No
8443-WVPSS,26,Male,Month-to-month,99.85,990.9,Yes,Fiber optic,10,Yes,Electronic check,Yes
3006-XIMLN,22,Female,Month-to-month,94.2,193.8,No,Fiber optic,2,Yes,Bank transfer (automatic),Yes
8218-FFJDS,26,Female,Two year,86.4,6058.95,Yes,DSL,72,Yes,Bank transfer (automatic),No
1986-PHGZF,24,Male,Month-to-month,58.4,964.9,No,DSL,18,Yes,Credit card (automatic),No
9965-YOKZB,28,Male,Month-to-month,83.85,790.15,No,Fiber optic,9,Yes,Electronic check,Yes
0504-HHAPI,22,Female,Month-to-month,88.3,2467.75,No,Fiber optic,27,No,Credit card (automatic),Yes
9360-OMDZZ,21,Male,Month-to-month,94.1,2322.85,No,Fiber optic,24,Yes,Electronic check,No
6305-YLBMM,30,Male,One year,104.05,7262,Yes,Fiber optic,69,Yes,Bank transfer (automatic),Yes
0345-XMMUG,27,Female,Two year,108.9,4854.3,Yes,Fiber optic,46,Yes,Credit card (automatic),No
8024-XNAFQ,29,Female,Two year,107.4,7748.75,Yes,Fiber optic,72,Yes,Bank transfer (automatic),No
3647-GMGDH,19,Male,Month-to-month,94.7,1914.9,No,Fiber optic,22,Yes,Credit card (automatic),Yes
2988-GBIVW,21,Female,Month-to-month,90.85,6470.1,No,Fiber optic,70,Yes,Electronic check,No
2832-SCUCO,22,Female,Month-to-month,19.9,57.4,No internet service,No,2,No,Electronic check,No
7036-ZZKBD,21,Male,Month-to-month,66.4,2019.8,Yes,DSL,31,Yes,Credit card (automatic),No
3791-LGQCY,20,Female,Month-to-month,100.65,5688.05,No,Fiber optic,56,Yes,Bank transfer (automatic),Yes
0265-PSUAE,29,Female,Month-to-month,100.7,1522.7,No,Fiber optic,16,No,Bank transfer (automatic),No
0463-TXOAK,21,Male,Two year,25.6,1334.5,No internet service,No,52,No,Credit card (automatic),No
0594-UFTUL,29,Male,Month-to-month,19.85,252,No internet service,No,13,Yes,Mailed check,No
